trial_id,block_id,recording_id,electrode,word,session_token,length_samples,trial_duration_s,ch1_rms_mean,ch1_rms_std,ch1_rms_max,ch1_mav_mean,ch1_mav_std,ch1_mav_max,ch1_var_mean,ch1_var_std,ch1_var_max,ch1_wl_mean,ch1_wl_std,ch1_wl_max,ch1_sd_mean,ch1_sd_std,ch1_sd_max,ch2_rms_mean,ch2_rms_std,ch2_rms_max,ch2_mav_mean,ch2_mav_std,ch2_mav_max,ch2_var_mean,ch2_var_std,ch2_var_max,ch2_wl_mean,ch2_wl_std,ch2_wl_max,ch2_sd_mean,ch2_sd_std,ch2_sd_max,ch3_rms_mean,ch3_rms_std,ch3_rms_max,ch3_mav_mean,ch3_mav_std,ch3_mav_max,ch3_var_mean,ch3_var_std,ch3_var_max,ch3_wl_mean,ch3_wl_std,ch3_wl_max,ch3_sd_mean,ch3_sd_std,ch3_sd_max,ch4_rms_mean,ch4_rms_std,ch4_rms_max,ch4_mav_mean,ch4_mav_std,ch4_mav_max,ch4_var_mean,ch4_var_std,ch4_var_max,ch4_wl_mean,ch4_wl_std,ch4_wl_max,ch4_sd_mean,ch4_sd_std,ch4_sd_max,ch5_rms_mean,ch5_rms_std,ch5_rms_max,ch5_mav_mean,ch5_mav_std,ch5_mav_max,ch5_var_mean,ch5_var_std,ch5_var_max,ch5_wl_mean,ch5_wl_std,ch5_wl_max,ch5_sd_mean,ch5_sd_std,ch5_sd_max,ch6_rms_mean,ch6_rms_std,ch6_rms_max,ch6_mav_mean,ch6_mav_std,ch6_mav_max,ch6_var_mean,ch6_var_std,ch6_var_max,ch6_wl_mean,ch6_wl_std,ch6_wl_max,ch6_sd_mean,ch6_sd_std,ch6_sd_max
trial_000001,block_000001,pedot:bye:s1,pedot,bye,s1,431200.0,215.6,1.299126954466802,0.36556543129916175,3.7463284702608997,1.8213689283831305,1.344195866794925,14.034977007087372,7.227058347193162,17.880712431837374,432.94123831489503,104.56104325831782,112.79580456846413,1158.2834917156335,2.091577925588371,1.6888931666581548,20.807240045592184,0.5714331706257954,0.28119641391920086,4.918229896602288,0.4056072916924679,0.8133032347856967,24.188985315832547,0.7643047261671795,7.482634722791277,259.39575391509015,18.188973970080323,29.6766631296883,646.9002708818697,0.398169206719503,0.7783097127670585,16.10576772200227,0.14664369988910203,0.10687416944903093,2.445250762590792,0.0329264628125852,0.17463605163833382,5.979251291950851,0.11200641093862672,2.6222956545572775,117.91615234881644,1.49164970127236,7.377612922858556,301.92325576922883,0.04229598739424567,0.33199015104212437,10.85892040438719,1.0401937919188056,0.17620112034655644,2.6688150622380773,1.1130499595578047,0.3852735062958287,7.122573836428833,1.2692015975275714,1.8280104373418917,83.21348802496686,56.215302154335006,28.575715360627154,299.8969683502584,1.0136711289772777,0.49160191192213903,9.12214273210888,0.3871478093637934,0.08253382417352897,1.3898199107909213,0.15669525842789114,0.0820358374775606,1.9315993844308843,0.03521517334361022,0.09349155277675833,4.556806067068974,7.588576799202283,5.264128884669326,48.29710670793841,0.15465015120056302,0.10629442166573562,2.1346676713411328,0.1350646551329222,0.024583867648931047,0.4184372815888165,0.018846827614755368,0.007727991135368148,0.1750897586234385,0.0004355454205908411,0.0011745670921401367,0.05384982845366713,0.9104100485103473,0.39009176522127104,3.876712549186899,0.01791847505538008,0.01069923699525171,0.2320556580944906
trial_000002,block_000002,pedot:help:s1,pedot,help,s1,638600.0,319.3,0.9219555681197142,0.3347336694163727,3.2185226841255035,0.9620486990278947,0.7636870462143109,10.358888268230436,2.096372106717317,4.669372620022379,88.30596137979202,57.0265443919827,69.62351232329937,568.4940934120508,1.0344807259797173,1.0130260284384571,9.39712516569786,0.2568580676926928,0.07230494343052232,1.549921184504344,0.07120407178331502,0.056227516676893234,2.402255678175348,0.010214718956333305,0.060974036461216574,5.264289658282158,3.86116058302387,3.9421064136046735,56.94514172736986,0.07291701301959068,0.0699844851994651,2.294403987592891,0.145131161324428,0.11299238435033153,2.8146448065007488,0.0338303329085502,0.19713967680504424,7.922225386761637,0.12524897775809765,3.038513592582828,200.93210415415678,1.4687048737479103,5.000780385718844,166.43545937040722,0.04607919169889608,0.35089269848555416,14.175052174653777,1.1639773122985841,0.3129776566394028,3.4155639035948617,1.4527981971013275,0.9026810806912544,11.66607677954017,4.23609487134821,9.65301878990232,223.18467017172384,84.27892427145578,86.20901793398703,847.985389858181,1.5281940919591812,1.3786651836647155,14.939366458177664,0.6793608584441921,0.21649360159393133,2.1418483848586805,0.5084006555171415,0.36114213451828303,4.587514503721738,0.5752469269790265,1.3240890171737603,28.27097055920239,29.56617191886588,33.35249018098436,302.27840571639183,0.5423559843272333,0.5301857346661304,5.317045284667264,0.0978173325362142,0.020085717633007608,0.24237111969215727,0.00997166659733322,0.00462430332224376,0.05874375966083003,0.00016906575223186925,0.0003385322247439878,0.006812336264067638,0.5436128380119025,0.425266624886444,4.515287514688503,0.010476072560667352,0.0077017956305982255,0.08253687820645773
trial_000003,block_000003,pedot:no:s1,pedot,no,s1,645600.0,322.8,0.5803102354899391,0.25661108489170137,2.3441996413217123,0.40260921830368435,0.396161991254308,5.495271958372844,0.3990562916360661,1.0267214342778748,38.16997883249449,24.576981058033613,28.828630359223755,319.9381139883783,0.4242009383322198,0.4680917170321756,6.178185723373367,0.9249560716499501,0.27886010055996063,2.7993594564389843,0.933306690166419,0.6593480473928655,7.836413366354366,1.9411959054538537,5.163141258789562,89.98612105484861,56.6390520458238,61.69651452774176,659.3156184074268,0.9836285850872578,0.9867475422077792,9.48610146766566,0.8954326597167032,0.6973521791914354,4.139457266780728,1.288099709910373,1.8215231073339755,17.13510646350378,10.641885707041975,31.91694990721058,452.542415589556,37.433259690182865,48.26747064231163,485.5010564530358,1.8411662513278466,2.69295238391126,21.27304434230221,0.9885998497075629,0.25750410415721947,3.4255222659127256,1.043638026499628,0.6373926791258723,11.734202794263854,2.137956216198011,5.147220564925232,136.3482665928283,62.9837495748401,54.40113842355286,574.1365211285768,1.112041151018296,0.9493791100713743,11.676826049609042,0.5216401497213584,0.20652792450388163,2.406680113214636,0.31476222940120235,0.29192643485426384,5.792109167342813,0.21793346054796947,0.6768802923165673,44.21796696381773,18.176773692628647,19.012263341423637,225.80189113619872,0.32214557980534486,0.3378693326714452,6.649659161477206,0.11354180670923701,0.035045063475590006,0.3881553455529614,0.014119898344805877,0.010169959864725058,0.15066457228133884,0.0003319530619928966,0.000739780046553881,0.03375416021143144,0.7819131886614135,0.6130016230290802,7.114749545766971,0.014196175856387895,0.011420229991003073,0.1837230530212021
trial_000004,block_000004,pedot:pain:s1,pedot,pain,s1,576800.0,288.4,0.605734417311367,0.2027067703474147,2.1912190068972497,0.4080042190602209,0.3436175045520797,4.801440736187769,0.42188298921531253,1.3968467653677048,29.97985637110463,24.121827781141995,32.15234547633564,283.2779015451197,0.4206608825178159,0.49490141557147,5.475386412948827,0.4552452342955625,0.1471048331355288,2.559501084443109,0.22888805528065337,0.18791955718709374,6.55104580126545,0.12539915219945624,0.7123991827729647,53.84454138104402,11.61918126704466,12.243941293672423,167.03407348004748,0.24037292771582405,0.26003847373182964,7.3378839852537885,0.12178702094004622,0.025754779621629777,0.49976854200365706,0.015495387142809973,0.008716637715538851,0.2497685955764611,0.0004543446851429919,0.002094249142526045,0.11061051000970112,0.8710109266705426,0.8020920252691383,8.417176561889226,0.015456632360527882,0.014677779164930712,0.33258158399060694,0.4851775146054326,0.16153390520594768,2.0694243097500387,0.2614904232097889,0.23350849225392356,4.282516973784423,0.22190173080848494,0.8744969055322759,34.385902267240155,15.92418302758462,21.99603087744599,179.37716907883333,0.28110975079346645,0.3779934375320822,5.863949374546148,0.321366468434231,0.12470200908084261,1.4626523890601304,0.11882699810268811,0.14105149193725744,2.139352011223307,0.060561741819621435,0.3554336454033063,12.610230793509158,7.11792331608933,12.802711942141528,156.76210488924673,0.1298866694473033,0.20902438833664458,3.551088677224093,0.12869370682817938,0.03280737341130353,0.4904023997965401,0.01763839392732609,0.011373424561770151,0.24049451372620556,0.0007056169712436858,0.0024820395447457807,0.10847012461676715,0.9687287137926271,0.9449126677719636,8.133663685545452,0.01892852503717462,0.018636735528539845,0.3293480296233259
trial_000005,block_000005,pedot:wait:s1,pedot,wait,s1,667200.0,333.6,1.176835787463633,0.3887183976983761,3.348418518216708,1.5360444633643422,1.204626555405982,11.211906573136574,5.876493775160702,13.683449335288763,217.94670157511032,98.57719746742443,119.09779683605724,1014.8423045226119,1.715420616366122,1.7128414649659711,14.763018037485097,0.37447617515674864,0.2535970806151685,2.9175339187584917,0.20454388505656418,0.36463281892917765,8.51200416710628,0.2886202199620684,2.0665411190697793,70.21574416047756,9.84235867535732,15.699700489153841,279.09805314251065,0.23878052160369823,0.4812526181380567,8.379483525879,0.2735820166820323,0.5033869294329495,4.387731946566919,0.3282455205757411,1.4043794050242744,19.252191634923918,3.849559030719658,25.801723093638692,539.303368866749,10.470770187237582,42.54918722438273,614.8931859260155,0.4495961746049572,1.9098225861320854,23.222906124487285,1.1188003643953504,0.26941828236038357,2.7965281559305724,1.324300466241188,0.8000420646327906,7.8205697269124475,3.722684513519289,9.082090704185836,106.02908251020509,83.08491717368821,86.23454253333826,669.605489377747,1.4374829360376935,1.2869838080254703,10.29704241567476,0.6021814701599157,0.2594478390227612,2.7751018018520535,0.42993570417753824,0.5061864986938772,7.701190010642513,0.7549361185504787,2.7672706665955067,69.39476850001351,28.307342424129473,47.681900486569866,365.14950267414054,0.4892255756740866,0.7180490614553,8.330352243453666,0.1485145933962551,0.029655192611323853,0.3142065080114195,0.022936014900469693,0.01058080324479647,0.09872572967673024,0.0008925882353821289,0.0019315897641852342,0.019895963272836197,1.3467919758932596,1.0714633170112389,8.782834124559104,0.023858630274020468,0.017982046513946144,0.1410530512709179
trial_000006,block_000006,pedot:yes:s1,pedot,yes,s1,280600.0,140.3,0.32054435332334896,0.1213826957749885,2.155845690599118,0.1174824412810874,0.15322474685240117,4.647670641674788,0.06439651810194394,0.8702369037325071,33.34075132278717,6.727322904542951,8.278821076986784,188.150158875859,0.1306781027714871,0.21753103585003358,5.774145072890633,0.16866305195845777,0.06065128670267711,1.0534401754522602,0.03212580367463176,0.036003821469860996,1.109736203256889,0.005474190578451441,0.09909988921893537,4.265853244162166,1.960837348454272,2.551968524002369,94.91960693588621,0.03843409378423699,0.06322191877376007,2.065394210353599,0.08902227869101453,0.01617458259332981,0.18831117399855948,0.008186583225409107,0.003221569307902683,0.03546109825271575,0.00011805085399339402,0.0001648235340116699,0.0022237342583814037,0.5069853241144091,0.37305678282119836,2.081643487484872,0.009145825541058614,0.0058655544636388715,0.04715648691729913,0.37188548739213667,0.08746382949870103,1.5542983790277993,0.1459487372034649,0.0926114301488148,2.4158434510484446,0.04763478306970987,0.5461292094086919,30.898030075885845,8.509722548314963,7.16069047246037,74.62460193300437,0.15198067634699108,0.1566418114260079,5.558599650621175,0.054962174368200285,0.0470863531990904,0.6494629394710066,0.0052379652688699435,0.017757535780627547,0.4218021097463204,0.0006089632929239091,0.00700353122833839,0.2263052631290598,0.1446735193054698,0.30229977102513367,6.372416539121058,0.006180632766565093,0.023890648202356736,0.475715527525705,0.14810223742786255,0.0710146418975897,2.4620137324642153,0.026977352094981866,0.0975460400513141,6.061511618842377,0.030404895322460358,1.3821604230359523,85.45996843360295,1.4685494335913996,2.166909819742817,96.6798820006234,0.03288578826855503,0.1712408253087333,9.244456091820814
trial_000007,block_000007,pedot:yes:s2,pedot,yes,s2,284400.0,142.2,0.14952608037702692,0.02169156305249013,0.6445537664414137,0.022828572620577282,0.010858194150625552,0.41544955783381254,0.00059835853396811,0.003456547205954037,0.16578875270292515,1.0008477310265653,0.27799893407021115,8.000565163430139,0.020957676207132896,0.012614846093594865,0.40717165017093854,0.11440605750479417,0.017390433679606895,0.49304366942556943,0.013391173177355074,0.006699956286961295,0.24309205996063019,0.00023872190366241788,0.0014210992124647644,0.06032512994281729,0.58550684490997,0.18166126631817608,5.845082476154944,0.01287719320857851,0.00853813789601441,0.24561174634535965,0.05838735010390663,0.0031557672943687666,0.13029377310570533,0.003419041519372373,0.0004386955079920041,0.01697646731012102,1.0125792682195425e-05,1.038156222409558e-05,0.00048632407375976945,0.16602506096703382,0.016403827798640688,0.48829247071631476,0.003121876904994283,0.0006161795779306051,0.02205275660228828,0.22464870423647115,0.02104588437513732,0.706461249736435,0.05090996956425713,0.013018961139908065,0.4990874973791655,0.0024805544047925682,0.006939850138746317,0.3335594991847774,2.296075799826975,0.4056214343854645,12.631116023073904,0.047029712407261164,0.01639391825290323,0.577546101350167,0.06699716547294644,0.02719948476387707,0.48539415507878236,0.005228432152829749,0.008361716712036,0.23560748578464502,0.00015641073624801248,0.001660054982805666,0.059207944791156916,0.18247401918623476,0.1747035276840107,4.353170682991189,0.005555908544299269,0.011204580157033768,0.24332682710945974,0.10911808313259157,0.014163251380783816,0.3461985994861171,0.01210735375620644,0.00453825082109095,0.1198534702861489,0.00018068168920349638,0.0007141328715726648,0.022951979710168092,0.5636621866571598,0.12057342202720625,2.6549560955396494,0.011382109639076507,0.007150473366675668,0.1514991079517239
trial_000008,block_000008,pedot:yes:s3,pedot,yes,s3,639400.0,319.7,0.07801723834880256,0.03144819875205331,0.8246283954089656,0.007075678684322517,0.015290768439701004,0.6800119905147652,0.0007311536765870159,0.021649361260307635,1.1428256362013827,0.33263079561444087,0.3972891324836364,16.275995760023104,0.007538128195784823,0.025967870530540806,1.069030231659228,0.11712373704141074,0.04688717167965391,0.6574007309513435,0.01591637664666287,0.017038032187293398,0.43217572105536084,0.000957833867528007,0.00879133145211992,0.49565412131105246,0.9378849680241773,1.3108666536743752,18.580232135942392,0.0187370893084618,0.024632404506558698,0.7040270742741734,0.04985430294571815,0.012727251942201798,0.12439270984207858,0.002647434464203721,0.0015830284287451834,0.015473546261855552,1.406853226578725e-05,2.7956672665926637e-05,0.0004032740243645196,0.15910068504486582,0.16250773145006334,1.3941035451818462,0.0029251576536665413,0.0023477616929712653,0.02008168380302109,0.23641530687725734,0.09183728309168307,0.8097447504744952,0.06432628389152968,0.059882461719666914,0.6556865609210025,0.012250200169763574,0.030479753512179696,0.5579260871692214,4.061158376508141,5.753147924055749,43.820727438446085,0.07312057221043496,0.08308779747581554,0.7469445007289507,0.06279161794723,0.04584192766398514,1.1896880599101096,0.006044269616380943,0.02232628917738753,1.4153576798926806,0.0009610192621093644,0.03189510521559628,2.7326945618189855,0.19776478810839032,0.47169737245667054,20.437634182653788,0.007302752706458897,0.03012787853496611,1.6530863745790736,0.10692366259499306,0.026702534708119022,0.48244028254098514,0.012145694982566221,0.00783429371118285,0.2327486262182256,0.00032800471582521574,0.0022993840015091316,0.155691732531749,0.6748383206598165,0.5764355972525214,7.049942303403886,0.013174849971476905,0.012426908064932752,0.39457791693371413
trial_000009,block_000009,pedot:yes:s4,pedot,yes,s4,651400.0,325.7,0.037867921039182184,0.02400540765939993,1.0000466958811656,0.0020102390407237135,0.011246219505225433,1.0000933939428365,0.0006203581137627423,0.050603385041766896,4.62267303210848,0.11694777398049169,0.3054180603957471,21.42452837873843,0.002778869777136952,0.024751484733737828,2.150040239648663,0.1258177095097059,0.04102115227168544,0.5518147575335856,0.01751283095996554,0.012715284499037994,0.3044995266318498,0.0007053190637488397,0.002097571221779448,0.09923342261008417,1.115267477521714,1.210533264909092,17.153430180378983,0.01953558968643102,0.017991103338935322,0.3150133689386598,0.052069097522838,0.008074269216516647,0.11267951685989715,0.0027763847402236023,0.000909901046047041,0.012696673519779846,1.1624269597567457e-05,1.5421637243046857e-05,0.0002568622274743823,0.16957707040191755,0.11379336800153686,0.923370971640004,0.0029287215691290182,0.0017455255850562365,0.016026921958828596,0.2850807798665383,0.08455156811571553,0.9836185660586211,0.08842001872014013,0.05846093120091107,0.9675054834952179,0.015214050230105657,0.04148120090188065,1.8665833434713224,5.734636862059838,6.09434651831628,39.609209848038454,0.09137520231729121,0.08285301824061544,1.3662296086204992,0.04386309491178034,0.04819569144268132,1.3662653772689788,0.004246795768877995,0.027185365381688295,1.8666810811239452,0.0008623860647175086,0.02355414638090144,1.5656998563983935,0.1086556651746461,0.38669084262670494,18.646014019963108,0.005231086242130602,0.02889674378619329,1.2512792879283159,0.11907070601884825,0.02916779517023475,0.5791771591955227,0.015028593306919753,0.00921975567034827,0.3354461817337958,0.000447483462487101,0.005946433837986355,0.4994669390398935,0.860354647376993,0.6396618433416794,11.591980361553539,0.01530980636290848,0.014597715287583466,0.7067297496496758
trial_000010,block_000010,pedot:yes:s6,pedot,yes,s6,648200.0,324.1,0.35047473690332753,0.1401303432719668,1.622525831793594,0.1424690543129759,0.12352773141134837,2.632590074837494,0.04502610199295529,0.10064067101591523,3.54468864944633,10.306993083094639,12.109878926117368,57.134516588893504,0.15227483695981214,0.1477784694122182,1.8827343544553305,0.11311975753737744,0.048373821305472936,0.6452415732774717,0.015136106133008888,0.014437389567796876,0.4163366878855868,0.0007002551761784766,0.0023717009767898166,0.13917813930544645,1.0906770370820988,1.2869808087077723,7.87305994013799,0.01849056697431814,0.018930243240559055,0.37306586456743324,0.044781835502364156,0.009552691262321842,0.09218252816254735,0.0020966667013140425,0.0009454372641597383,0.008497618498438836,8.738351604794423e-06,1.129791793236669e-05,0.00010519258858370729,0.14329472508544966,0.11202691021253101,0.5694734102316087,0.0024496503076587637,0.0016545588460316987,0.010256343821445696,0.2854513259335456,0.11397105686782343,0.7397368109990242,0.09447186128078794,0.078460877028483,0.5472105495470061,0.022150717945967274,0.034519748979615635,0.30272178852958015,7.100102917415895,8.169872482061962,34.606655152326624,0.10705867327264776,0.10338838630652736,0.5502015889922349,0.04929043978472616,0.06423003620314588,0.8399358581345079,0.006555045004829144,0.02799402385542019,0.7054922457801522,0.0021715468736246612,0.03258539700710597,1.422783939971156,0.19625320845096678,0.8567705752324236,23.589845820844424,0.009505963169659556,0.045619990550653744,1.1928050720763874,0.10873286765989476,0.041560875542374254,0.6304077825167075,0.013550142885392911,0.014688465253921111,0.3974139722576323,0.0008553008381605598,0.008643506524819263,0.4130400235548485,0.8740097900196089,0.9159600422068781,15.283326494641754,0.01650350047952693,0.024144053306825144,0.642681899196522
